player_code,first_name,web_name,second_name,position,team,round,value,fixture(s),round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,defensive_contribution,expected_goals,expected_assists,expected_fpl_points_goals_conceded,expected_fpl_bonus,expected_fpl_points,fpl_points_actual_vs_expected,player_name
338,Ethan,Ampadu,Ampadu,MID,Leeds,4,5400000,Newcastle (H),7,90,0,1,0,1,0,0,0,0,0,0,0,12,0.07,0.02,0.0,1,5.41,1.5899999999999999,Ethan Ampadu
156,Pedro,Neto,Lomba Neto,MID,Chelsea,2,6500000,Brighton (H),7,67,1,0,0,2,0,0,0,0,0,0,0,4,0.41,0.33,0.0,0,5.04,1.96,Pedro Lomba Neto
161,Roméo,Lavia,Lavia,MID,Chelsea,2,5000000,Brighton (H),7,67,1,0,0,2,0,0,0,0,0,0,0,7,0.54,0.0,0.0,0,4.7,2.3,Roméo Lavia
334,Tarik,Muharemović,Muharemović,DEF,Leeds,4,5000000,Newcastle (H),7,90,0,1,0,1,0,0,0,0,0,0,0,11,0.0,0.02,0.0,0,4.06,2.9400000000000004,Tarik Muharemović
82,Caoimhín,Kelleher,Kelleher,GK,Brentford,1,5000000,Spurs (H),7,90,0,0,1,0,0,0,0,0,0,4,0,0,0.0,0.01,0.0,0,3.03,3.97,Caoimhín Kelleher
471,Nikola,Milenković,Milenković,DEF,Nott'm Forest,3,5500000,Spurs (H),7,90,0,0,1,0,0,0,0,1,0,0,0,11,0.0,0.01,0.0,0,3.03,3.97,Nikola Milenković
496,Antonín,Kinsky,Kinský,GK,Spurs,4,4500000,Everton (H),7,90,0,0,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,3.0,4.0,Antonín Kinský
567,Lukás,Horníček,Hornícek,GK,Newcastle,2,5000000,Spurs (A),7,90,0,0,1,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0,3.0,4.0,Lukás Hornícek
384,Gianluigi,Donnarumma,Donnarumma,GK,Man City,3,5500000,Coventry City (H),7,90,0,0,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,3.0,4.0,Gianluigi Donnarumma
384,Gianluigi,Donnarumma,Donnarumma,GK,Man City,4,5500000,Man Utd (A),7,90,0,0,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,3.0,4.0,Gianluigi Donnarumma
268,Josh,King,King,MID,Fulham,1,5500000,Chelsea (H),7,90,1,0,0,3,0,0,0,0,0,0,0,8,0.17,0.04,0.0,0,2.97,4.029999999999999,Josh King
588,Anan,Khalaili,Khalaili,DEF,Crystal Palace,4,5000000,Ipswich Town (H),7,90,1,0,0,3,0,0,0,0,0,0,0,5,0.22,0.14,1.0,0,2.74,4.26,Anan Khalaili
502,Andrew,Robertson,Robertson,DEF,Spurs,4,4400000,Everton (H),7,90,0,0,1,0,0,0,0,0,0,0,1,2,0.07,0.09,0.0,0,2.69,4.3100000000000005,Andrew Robertson
499,Pedro,Pedro Porro,Porro Sauceda,DEF,Spurs,3,5500000,Nott'm Forest (A),7,90,0,0,1,0,0,0,0,0,0,0,1,4,0.03,0.06,0.0,0,2.36,4.640000000000001,Pedro Porro Sauceda
469,Neco,N.Williams,Williams,DEF,Nott'm Forest,3,5000000,Spurs (H),7,90,0,0,1,0,0,0,0,0,0,0,1,6,0.0,0.07,0.0,0,2.21,4.79,Neco Williams
226,Jordan,Pickford,Pickford,GK,Everton,1,5500000,Crystal Palace (H),7,90,0,0,1,0,0,0,0,0,0,4,0,0,0.0,0.02,1.0,0,2.06,4.9399999999999995,Jordan Pickford
643,Ben,Chilwell,Chilwell,DEF,Crystal Palace,3,4500000,Fulham (A),7,16,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0,0.0,0,1.9,5.1,Ben Chilwell
452,Bruno,Bruno G.,Guimarães Rodriguez Moura,MID,Arsenal,4,6800000,Sunderland (A),7,45,1,0,0,0,0,0,0,0,0,0,1,3,0.09,0.14,0.0,0,1.87,5.13,Bruno Guimarães Rodriguez Moura
491,Igor Jesus,Igor Jesus,Maciel da Cruz,FWD,Nott'm Forest,4,5900000,Aston Villa (A),7,15,1,0,0,0,0,0,0,0,0,0,2,3,0.13,0.01,0.0,0,1.55,5.45,Igor Jesus Maciel da Cruz
313,Jack,Clarke,Clarke,MID,Ipswich Town,1,5500000,Sunderland (H),7,19,1,0,0,0,0,0,0,0,0,0,1,2,0.1,0.0,0.0,0,1.5,5.5,Jack Clarke
649,Ainsley,Maitland-Niles,Maitland-Niles,DEF,Everton,3,4500000,Man Utd (H),7,13,1,0,0,1,0,0,0,0,0,0,0,0,0.03,0.0,0.0,0,1.18,5.82,Ainsley Maitland-Niles
649,Ainsley,Maitland-Niles,Maitland-Niles,DEF,Everton,4,4500000,Spurs (A),6,74,0,0,1,0,0,0,0,0,0,0,0,5,0.03,0.14,0.0,3,9.6,-3.5999999999999996,Ainsley Maitland-Niles
258,Timothy,Castagne,Castagne,DEF,Fulham,2,4500000,Sunderland (A),6,67,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,2,8.0,-2.0,Timothy Castagne
504,Luka,Vuskovic,Vušković,DEF,Brighton,1,5000000,Aston Villa (H),6,90,0,0,1,0,0,0,0,0,0,0,0,4,0.13,0.03,0.0,1,7.87,-1.87,Luka Vušković
32,Matty,Cash,Cash,DEF,Aston Villa,3,4500000,Hull City (A),6,84,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.03,0.0,1,7.09,-1.0899999999999999,Matty Cash
569,Gonzalo,Gonzalo,García,FWD,Fulham,1,6000000,Chelsea (H),6,90,1,0,0,3,0,0,0,0,0,0,0,2,0.73,0.01,0.0,2,6.95,-0.9500000000000002,Gonzalo García
114,Olivier,Boscagli,Boscagli,DEF,Brighton,1,4500000,Aston Villa (H),6,90,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0.04,0.0,0,6.12,-0.1200000000000001,Olivier Boscagli
116,Lewis,Dunk,Dunk,DEF,Brighton,1,4500000,Aston Villa (H),6,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.04,0.0,0,6.12,-0.1200000000000001,Lewis Dunk
11,Cristhian,Mosquera,Mosquera,DEF,Arsenal,2,5500000,Aston Villa (A),6,78,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.01,0.0,0,6.03,-0.03000000000000025,Cristhian Mosquera
109,Bart,Verbruggen,Verbruggen,GK,Brighton,1,4500000,Aston Villa (H),6,90,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,Bart Verbruggen
11,Cristhian,Mosquera,Mosquera,DEF,Arsenal,1,5500000,Coventry City (H),6,90,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,6.0,0.0,Cristhian Mosquera
1,David,Raya,Raya Martín,GK,Arsenal,1,6000000,Coventry City (H),6,90,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,6.0,0.0,David Raya Martín
1,David,Raya,Raya Martín,GK,Arsenal,2,6000000,Aston Villa (A),6,90,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,David Raya Martín
127,Diego,Gomez,Gómez Amarilla,MID,Brighton,1,5000000,Aston Villa (H),6,85,0,1,1,0,0,0,0,0,0,0,0,6,0.18,0.48,0.0,0,5.34,0.6600000000000001,Diego Gómez Amarilla
200,Maxence,Lacroix,Lacroix,DEF,Chelsea,1,6000000,Fulham (A),6,90,0,1,0,2,0,0,0,0,0,0,0,12,0.0,0.2,0.0,0,4.6,1.4000000000000004,Maxence Lacroix
97,Mathias,Jensen,Jensen,MID,Brentford,1,5500000,Spurs (H),6,66,0,1,1,0,0,0,0,0,0,0,0,5,0.08,0.34,0.0,0,4.42,1.58,Mathias Jensen
557,Christos,Tzolis,Tzolis,MID,Arsenal,1,6500000,Coventry City (H),6,75,0,1,1,0,0,0,0,0,0,0,0,6,0.19,0.14,0.0,0,4.37,1.63,Christos Tzolis
469,Neco,N.Williams,Williams,DEF,Nott'm Forest,2,5000000,Liverpool (A),6,90,0,1,0,2,0,0,0,0,0,0,0,12,0.12,0.15,1.0,0,4.17,1.83,Neco Williams
84,Nathan,Collins,Collins,DEF,Brentford,1,5500000,Spurs (H),6,90,0,0,1,0,0,0,0,0,0,0,0,3,0.34,0.04,0.0,0,4.16,1.8399999999999999,Nathan Collins
287,Liam,Millar,Millar,MID,Hull City,2,5000000,Coventry City (A),6,31,1,0,0,0,0,0,0,0,0,0,0,1,0.58,0.0,0.0,0,3.9,2.1,Liam Millar
305,Leif,Davis,Davis,DEF,Ipswich Town,2,4000000,Man Utd (A),6,90,1,0,0,5,0,0,0,0,0,0,0,4,0.54,0.12,2.0,0,3.6,2.4,Leif Davis
290,Regan,Slater,Slater,MID,Hull City,1,4500000,Man Utd (H),6,90,0,1,1,0,0,0,0,0,0,0,0,3,0.0,0.44,0.0,0,3.32,2.68,Regan Slater
397,Antoine,Semenyo,Semenyo,MID,Man City,3,8500000,Coventry City (H),6,90,0,1,1,0,0,0,0,0,0,0,0,4,0.05,0.34,0.0,0,3.27,2.73,Antoine Semenyo
377,Victor,Munoz,Munoz,MID,Liverpool,2,6500000,Nott'm Forest (H),6,90,1,0,0,2,0,0,0,1,0,0,0,7,0.32,0.19,0.0,0,3.17,2.83,Victor Munoz
26,Kai,Havertz,Havertz,FWD,Arsenal,1,7500000,Coventry City (H),6,90,1,0,1,0,0,0,0,0,0,0,0,2,0.26,0.03,0.0,0,3.13,2.87,Kai Havertz
13,Declan,Rice,Rice,MID,Arsenal,4,7400000,Sunderland (A),6,80,0,1,1,0,0,0,0,0,0,0,0,10,0.0,0.37,0.0,0,3.11,2.89,Declan Rice
544,Granit,Xhaka,Xhaka,MID,Sunderland,2,5500000,Fulham (H),6,90,0,0,1,0,0,0,0,0,0,0,3,7,0.0,0.36,0.0,0,3.08,2.92,Granit Xhaka
472,Murillo,Murillo,Costa dos Santos,DEF,Nott'm Forest,4,5500000,Aston Villa (A),6,90,0,1,0,1,0,0,0,1,0,0,0,12,0.0,0.01,0.0,0,3.03,2.97,Murillo Costa dos Santos
33,Tyrone,Mings,Mings,DEF,Aston Villa,3,4500000,Hull City (A),6,90,0,0,1,0,0,0,0,0,0,0,0,5,0.11,0.02,0.0,0,2.72,3.28,Tyrone Mings
504,Luka,Vuskovic,Vušković,DEF,Brighton,4,5000000,Coventry City (A),6,77,0,0,1,0,0,0,0,0,0,0,0,9,0.11,0.01,0.0,0,2.69,3.31,Luka Vušković
286,Mohamed,Belloumi,Belloumi,MID,Hull City,2,5000000,Coventry City (A),6,82,0,1,1,0,0,0,0,0,0,0,0,10,0.12,0.02,0.0,0,2.66,3.34,Mohamed Belloumi
331,Gabriel,Gudmundsson,Gudmundsson,DEF,Leeds,4,4500000,Newcastle (H),6,72,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.18,0.0,0,2.54,3.46,Gabriel Gudmundsson
334,Tarik,Muharemović,Muharemović,DEF,Leeds,1,5000000,Nott'm Forest (A),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.09,0.0,0.0,0,2.54,3.46,Tarik Muharemović
86,Keane,Lewis-Potter,Lewis-Potter,MID,Brentford,2,5500000,Leeds (A),6,87,0,1,0,1,0,0,0,0,0,0,1,11,0.02,0.13,0.0,0,2.49,3.51,Keane Lewis-Potter
254,Antonee,Robinson,Robinson,DEF,Fulham,4,4500000,Liverpool (A),6,90,0,0,1,0,0,0,0,0,0,0,0,9,0.05,0.05,0.0,0,2.45,3.55,Antonee Robinson
461,Bazoumana,Touré,Touré,MID,Newcastle,4,5800000,Leeds (A),6,33,1,0,0,1,0,0,0,0,0,0,0,2,0.28,0.01,0.0,0,2.43,3.57,Bazoumana Touré
345,Tanaka,Tanaka,Ao,MID,Leeds,4,4900000,Newcastle (H),6,71,0,1,1,0,0,0,0,0,0,0,0,5,0.06,0.03,0.0,0,2.39,3.61,Tanaka Ao
329,Joe,Rodon,Rodon,DEF,Leeds,1,4500000,Nott'm Forest (A),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.03,0.06,0.0,0,2.36,3.64,Joe Rodon
45,John,McGinn,McGinn,MID,Aston Villa,4,5400000,Nott'm Forest (H),6,90,0,1,0,2,0,0,0,0,0,0,1,9,0.0,0.11,0.0,0,2.33,3.67,John McGinn
257,Calvin,Bassey,Bassey,DEF,Fulham,4,4500000,Liverpool (A),6,90,0,0,1,0,0,0,0,0,0,0,0,8,0.05,0.0,0.0,0,2.3,3.7,Calvin Bassey
113,Ferdi,F.Kadıoğlu,Kadıoğlu,DEF,Brighton,4,4400000,Coventry City (A),6,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.09,0.0,0,2.27,3.73,Ferdi Kadıoğlu
541,Thomas,Meunier,Meunier,DEF,Sunderland,2,4500000,Fulham (H),6,90,0,0,1,0,0,0,0,0,0,0,0,8,0.02,0.05,0.0,0,2.27,3.73,Thomas Meunier
37,Victor,Lindelöf,Lindelöf,DEF,Aston Villa,3,4500000,Hull City (A),6,90,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.08,0.0,0,2.24,3.76,Victor Lindelöf
282,Ryan,Giles,Giles,DEF,Hull City,2,4000000,Coventry City (A),6,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.07,0.0,0,2.21,3.79,Ryan Giles
114,Olivier,Boscagli,Boscagli,DEF,Brighton,4,4500000,Coventry City (A),6,77,0,0,1,0,0,0,0,0,0,0,0,9,0.01,0.03,0.0,0,2.15,3.85,Olivier Boscagli
390,Rúben,Rúben,dos Santos Gato Alves Dias,DEF,Man City,3,5500000,Coventry City (H),6,90,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.03,0.0,0,2.09,3.91,Rúben dos Santos Gato Alves Dias
445,Malick,Thiaw,Thiaw,DEF,Newcastle,2,5000000,Spurs (A),6,90,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.02,0.0,0,2.06,3.94,Malick Thiaw
503,Micky,Van de Ven,van de Ven,DEF,Spurs,4,5000000,Everton (H),6,90,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0.02,0.0,0,2.06,3.94,Micky van de Ven
356,Virgil,Virgil,van Dijk,DEF,Liverpool,3,6500000,Ipswich Town (A),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.02,0.0,0,2.06,3.94,Virgil van Dijk
280,Lewie,Coyle,Coyle,DEF,Hull City,1,4000000,Man Utd (H),6,69,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.01,0.0,0,2.03,3.97,Lewie Coyle
258,Timothy,Castagne,Castagne,DEF,Fulham,4,4500000,Liverpool (A),6,71,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.01,0.0,0,2.03,3.97,Timothy Castagne
534,Trai,Hume,Hume,DEF,Sunderland,2,4500000,Fulham (H),6,90,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0.01,0.0,0,2.03,3.97,Trai Hume
536,Reinildo,Reinildo,Mandava,DEF,Sunderland,2,4500000,Fulham (H),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.01,0.0,0,2.03,3.97,Reinildo Mandava
279,Semi,Ajayi,Ajayi,DEF,Hull City,2,4000000,Coventry City (A),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0,2.0,4.0,Semi Ajayi
330,Jayden,Bogle,Bogle,DEF,Leeds,1,4500000,Nott'm Forest (A),6,90,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,2.0,4.0,Jayden Bogle
496,Antonín,Kinsky,Kinský,GK,Spurs,3,4500000,Nott'm Forest (A),6,90,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,4.0,Antonín Kinský
467,Matz,Sels,Sels,GK,Nott'm Forest,3,5000000,Spurs (H),6,90,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,4.0,Matz Sels
529,Robin,Roefs,Roefs,GK,Sunderland,2,5000000,Fulham (H),6,90,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,4.0,Robin Roefs
579,Ronald,Araujo,Araujo,DEF,Liverpool,4,5400000,Fulham (H),6,71,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0,2.0,4.0,Ronald Araujo
226,Jordan,Pickford,Pickford,GK,Everton,4,5500000,Spurs (A),6,90,0,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,2.0,4.0,Jordan Pickford
230,Jarrad,Branthwaite,Branthwaite,DEF,Everton,4,5500000,Spurs (A),6,90,0,0,1,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0,2.0,4.0,Jarrad Branthwaite
390,Rúben,Rúben,dos Santos Gato Alves Dias,DEF,Man City,4,5500000,Man Utd (A),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0,2.0,4.0,Rúben dos Santos Gato Alves Dias
388,Marc,Guéhi,Guéhi,DEF,Man City,4,6000000,Man Utd (A),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0,2.0,4.0,Marc Guéhi
460,Joe,Willock,Willock,MID,Newcastle,1,5000000,Liverpool (H),6,34,1,0,0,1,0,0,0,0,0,0,0,3,0.09,0.17,0.0,0,1.96,4.04,Joe Willock
456,Jacob,J.Ramsey,Ramsey,MID,Newcastle,3,5000000,Bournemouth (H),6,27,1,0,0,0,0,0,0,0,0,0,0,4,0.11,0.02,0.0,0,1.61,4.39,Jacob Ramsey
40,Morgan,Rogers,Rogers,MID,Chelsea,3,7500000,Arsenal (A),6,86,1,0,0,2,0,0,0,1,0,0,0,5,0.08,0.03,0.0,0,1.49,4.51,Morgan Rogers
8,Riccardo,Calafiori,Calafiori,DEF,Arsenal,4,5800000,Sunderland (A),6,90,0,0,1,0,0,0,0,0,0,0,0,4,0.06,0.01,1.0,0,1.39,4.61,Riccardo Calafiori
282,Ryan,Giles,Giles,DEF,Hull City,1,4000000,Man Utd (H),6,84,0,0,1,0,0,0,0,0,0,0,0,6,0.02,0.07,1.0,0,1.33,4.67,Ryan Giles
52,Alysson Edward Franco,Alysson,da Rocha dos Santos,MID,Aston Villa,4,5000000,Nott'm Forest (H),6,45,1,0,0,2,0,0,0,0,0,0,0,2,0.06,0.0,0.0,0,1.3,4.7,Alysson Edward Franco da Rocha dos Santos
229,James,Tarkowski,Tarkowski,DEF,Everton,1,6000000,Crystal Palace (H),6,90,0,0,1,0,0,0,0,0,0,0,0,9,0.05,0.0,1.0,0,1.3,4.7,James Tarkowski
233,Vitalii,Mykolenko,Mykolenko,DEF,Everton,1,4500000,Crystal Palace (H),6,90,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.05,1.0,0,1.15,4.85,Vitalii Mykolenko
258,Timothy,Castagne,Castagne,DEF,Fulham,1,4500000,Chelsea (H),6,90,0,2,0,3,0,0,0,1,0,0,0,6,0.09,0.18,1.0,0,1.08,4.92,Timothy Castagne
280,Lewie,Coyle,Coyle,DEF,Hull City,3,4000000,Aston Villa (H),6,63,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.01,1.0,0,1.03,4.97,Lewie Coyle
230,Jarrad,Branthwaite,Branthwaite,DEF,Everton,1,5500000,Crystal Palace (H),6,90,0,0,1,0,0,0,0,0,0,0,0,8,0.0,0.01,1.0,0,1.03,4.97,Jarrad Branthwaite
277,John,Egan,Egan,DEF,Hull City,3,4000000,Aston Villa (H),6,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,1.0,0,1.0,5.0,John Egan
31,Ezri,Konsa,Konsa Ngoyo,DEF,Arsenal,4,4500000,Sunderland (A),6,90,0,0,1,0,0,0,0,0,0,0,0,8,0.0,0.0,1.0,0,1.0,5.0,Ezri Konsa Ngoyo
572,Konstantinos,Tzolakis,Tzolakis,GK,Hull City,3,4600000,Aston Villa (H),6,90,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0,1.0,5.0,Konstantinos Tzolakis
580,Shea,Charles,Charles,MID,Fulham,4,5000000,Liverpool (A),5,90,0,0,1,0,0,0,0,0,0,0,0,17,0.0,0.02,0.0,3,7.06,-2.0599999999999996,Shea Charles
40,Morgan,Rogers,Rogers,MID,Chelsea,2,7500000,Brighton (H),5,90,0,1,0,3,0,0,0,0,0,0,0,5,0.14,1.01,0.0,1,6.73,-1.7300000000000004,Morgan Rogers
473,Ola,Aina,Aina,DEF,Nott'm Forest,1,4500000,Leeds (H),5,73,0,0,1,0,0,0,0,1,0,0,0,2,0.04,0.17,0.0,0,5.75,-0.75,Ola Aina
154,Cole,Palmer,Palmer,MID,Chelsea,4,9700000,Hull City (H),5,90,0,1,0,2,0,0,0,0,0,0,0,3,0.13,0.25,0.0,2,5.4,-0.40000000000000036,Cole Palmer
4,Gabriel,Gabriel,dos Santos Magalhães,DEF,Arsenal,1,8000000,Coventry City (H),5,90,0,0,1,0,0,0,0,1,0,0,0,4,0.05,0.01,0.0,0,5.33,-0.33000000000000007,Gabriel dos Santos Magalhães
13,Declan,Rice,Rice,MID,Arsenal,2,7500000,Aston Villa (A),5,84,0,0,1,0,0,0,0,0,0,0,0,12,0.0,0.1,0.0,0,5.3,-0.2999999999999998,Declan Rice
591,Julio,Enciso,Enciso,MID,Ipswich Town,2,5500000,Man Utd (A),5,90,0,1,0,5,0,0,0,0,0,0,0,8,0.4,0.31,0.0,0,4.93,0.07000000000000028,Julio Enciso
320,Chuba,Akpom,Akpom,FWD,Ipswich Town,2,5000000,Man Utd (A),5,45,1,0,0,4,0,0,0,0,0,0,0,0,0.97,0.0,0.0,0,4.88,0.1200000000000001,Chuba Akpom
345,Tanaka,Tanaka,Ao,MID,Leeds,3,4900000,Brighton (A),5,72,0,1,0,1,0,0,0,0,0,0,0,8,0.53,0.01,0.0,0,4.68,0.3200000000000003,Tanaka Ao
79,Francisco Evanilson,Evanilson,de Lima Barbosa,FWD,Bournemouth,2,6000000,Everton (H),5,80,0,1,1,0,0,0,0,0,0,0,0,3,0.58,0.04,0.0,0,4.44,0.5599999999999996,Francisco Evanilson de Lima Barbosa
127,Diego,Gomez,Gómez Amarilla,MID,Brighton,2,5000000,Chelsea (A),5,90,0,1,0,4,0,0,0,0,0,0,0,5,0.38,0.17,0.0,0,4.41,0.5899999999999999,Diego Gómez Amarilla
286,Mohamed,Belloumi,Belloumi,MID,Hull City,3,5000000,Aston Villa (H),5,81,0,0,1,0,0,0,0,0,0,0,0,12,0.03,0.01,0.0,0,4.18,0.8200000000000003,Mohamed Belloumi
211,Yéremy,Yeremy,Pino Santos,MID,Crystal Palace,3,5500000,Fulham (A),5,88,0,1,0,2,0,0,0,0,0,0,0,5,0.25,0.3,0.0,0,4.15,0.8499999999999996,Yéremy Pino Santos
516,Rodrigo,Bentancur,Bentancur,MID,Spurs,3,5500000,Nott'm Forest (A),5,90,0,0,1,0,0,0,0,0,0,0,0,17,0.02,0.01,0.0,0,4.13,0.8700000000000001,Rodrigo Bentancur
338,Ethan,Ampadu,Ampadu,MID,Leeds,1,5500000,Nott'm Forest (A),5,90,0,0,1,0,0,0,0,0,0,0,0,13,0.0,0.04,0.0,0,4.12,0.8799999999999999,Ethan Ampadu
591,Julio,Enciso,Enciso,MID,Ipswich Town,1,5500000,Sunderland (H),5,70,0,1,0,1,0,0,0,0,0,0,0,8,0.23,0.31,0.0,0,4.08,0.9199999999999999,Julio Enciso
455,Sandro,Tonali,Tonali,MID,Spurs,3,5400000,Nott'm Forest (A),5,90,0,0,1,0,0,0,0,0,0,0,0,12,0.0,0.01,0.0,0,4.03,0.9699999999999998,Sandro Tonali
481,Elliot,Anderson,Anderson,MID,Man City,4,6300000,Man Utd (A),5,90,0,0,1,0,0,0,0,0,0,0,0,14,0.0,0.01,0.0,0,4.03,0.9699999999999998,Elliot Anderson
397,Antoine,Semenyo,Semenyo,MID,Man City,2,8500000,Crystal Palace (A),5,90,0,1,0,1,0,0,0,0,0,0,0,3,0.06,0.57,0.0,0,4.01,0.9900000000000002,Antoine Semenyo
367,Cody,Gakpo,Gakpo,MID,Liverpool,2,7000000,Nott'm Forest (H),5,70,0,1,0,2,0,0,0,0,0,0,0,3,0.0,0.65,0.0,0,3.95,1.0499999999999998,Cody Gakpo
167,Liam,Delap,Delap,FWD,Nott'm Forest,4,5500000,Aston Villa (A),5,90,1,0,0,1,0,0,0,1,0,0,0,4,0.63,0.08,0.0,0,3.76,1.2400000000000002,Liam Delap
125,Georginio,Georginio,Rutter,FWD,Brighton,1,5500000,Aston Villa (H),5,90,0,1,1,0,0,0,0,0,0,0,0,7,0.08,0.44,0.0,0,3.64,1.3599999999999999,Georginio Rutter
13,Declan,Rice,Rice,MID,Arsenal,3,7500000,Chelsea (H),5,90,0,1,0,1,0,0,0,0,0,0,0,6,0.03,0.08,0.0,0,3.39,1.6099999999999999,Declan Rice
640,Zian,Flemming,Flemming,FWD,Ipswich Town,4,5500000,Crystal Palace (A),5,27,1,0,0,1,0,0,0,0,0,0,0,2,0.52,0.0,0.0,0,3.08,1.92,Zian Flemming
116,Lewis,Dunk,Dunk,DEF,Brighton,3,4500000,Leeds (H),5,90,0,0,0,1,0,0,0,0,0,0,1,12,0.0,0.01,1.0,0,3.03,1.9700000000000002,Lewis Dunk
79,Francisco Evanilson,Evanilson,de Lima Barbosa,FWD,Bournemouth,4,6000000,Brentford (H),5,90,0,1,0,2,0,0,0,0,0,0,0,4,0.0,0.25,0.0,0,2.75,2.25,Francisco Evanilson de Lima Barbosa
138,Charalampos,Kostoulas,Kostoulas,FWD,Brighton,2,5500000,Chelsea (A),5,79,0,1,0,4,0,0,0,0,0,0,0,6,0.17,0.02,0.0,0,2.74,2.26,Charalampos Kostoulas
295,Oli,McBurnie,McBurnie,FWD,Hull City,1,5500000,Man Utd (H),5,90,0,1,1,0,0,0,0,0,0,0,0,5,0.16,0.01,0.0,0,2.67,2.33,Oli McBurnie
557,Christos,Tzolis,Tzolis,MID,Arsenal,3,6500000,Chelsea (H),5,90,0,1,0,1,0,0,0,1,0,0,1,8,0.0,0.2,0.0,0,2.6,2.4,Christos Tzolis
211,Yéremy,Yeremy,Pino Santos,MID,Crystal Palace,2,5500000,Man City (H),5,67,0,1,0,3,0,0,0,0,0,0,0,10,0.05,0.07,0.0,0,2.46,2.54,Yéremy Pino Santos
371,Ryan,Gravenberch,Gravenberch,MID,Liverpool,1,6000000,Newcastle (A),5,77,0,1,0,2,0,0,0,0,0,0,0,11,0.06,0.05,0.0,0,2.45,2.55,Ryan Gravenberch
439,Benjamin,Šeško,Sesko,FWD,Man Utd,3,7000000,Everton (A),5,20,1,0,0,2,0,0,0,0,0,0,0,0,0.29,0.0,0.0,0,2.16,2.84,Benjamin Sesko
391,Joško,Gvardiol,Gvardiol,DEF,Man City,2,5500000,Crystal Palace (A),5,74,0,1,0,1,0,0,0,0,0,0,0,2,0.0,0.04,0.0,0,2.12,2.88,Joško Gvardiol
267,Saša,Lukić,Lukić,MID,Ipswich Town,1,5000000,Sunderland (H),5,90,0,1,0,1,0,0,0,0,0,0,0,6,0.0,0.02,0.0,0,2.06,2.94,Saša Lukić
214,Daichi,Kamada,Kamada,MID,Crystal Palace,3,5000000,Fulham (A),5,88,0,1,0,2,0,0,0,0,0,0,0,4,0.0,0.01,0.0,0,2.03,2.97,Daichi Kamada
551,Nilson,N.Angulo,Angulo,MID,Sunderland,1,5000000,Ipswich Town (A),5,58,1,0,0,1,0,0,0,1,0,0,0,7,0.15,0.01,0.0,0,1.78,3.2199999999999998,Nilson Angulo
